signal_id,role,bar_utc,open,high,low,close,spread,bar_utc_chart_label
13,after_spike,2026-05-06 13:45:00+00:00,4714.26,4722.74,4707.59,4717.82,8.0,2026.05.06 16:45:00
13,signal,2026-05-06 14:00:00+00:00,4717.82,4721.41,4709.39,4712.09,8.0,2026.05.06 17:00:00
14,context,2026-05-07 06:15:00+00:00,4705.84,4708.69,4704.27,4704.47,11.0,2026.05.07 09:15:00
14,before_spike,2026-05-07 06:30:00+00:00,4704.56,4704.97,4702.31,4703.84,8.0,2026.05.07 09:30:00
14,spike,2026-05-07 06:45:00+00:00,4703.72,4704.95,4699.0,4699.2,8.0,2026.05.07 09:45:00
14,after_spike,2026-05-07 07:00:00+00:00,4699.17,4700.92,4696.76,4696.82,8.0,2026.05.07 10:00:00
14,signal,2026-05-07 07:15:00+00:00,4696.8,4698.53,4695.11,4696.53,8.0,2026.05.07 10:15:00
15,context,2026-05-07 17:45:00+00:00,4751.6,4763.38,4750.89,4762.77,8.0,2026.05.07 20:45:00
15,before_spike,2026-05-07 18:00:00+00:00,4762.8,4764.73,4754.56,4754.7,8.0,2026.05.07 21:00:00
15,spike,2026-05-07 18:15:00+00:00,4754.83,4756.26,4736.6,4740.22,8.0,2026.05.07 21:15:00
15,after_spike,2026-05-07 18:30:00+00:00,4740.19,4747.18,4739.0,4739.0,8.0,2026.05.07 21:30:00
15,signal,2026-05-07 18:45:00+00:00,4739.02,4739.88,4726.46,4729.29,8.0,2026.05.07 21:45:00
16,context,2026-05-08 12:00:00+00:00,4715.84,4720.41,4713.62,4718.55,8.0,2026.05.08 15:00:00
16,before_spike,2026-05-08 12:15:00+00:00,4718.66,4722.86,4717.81,4718.05,8.0,2026.05.08 15:15:00
16,spike,2026-05-08 12:30:00+00:00,4717.96,4718.72,4709.31,4713.32,8.0,2026.05.08 15:30:00
16,after_spike,2026-05-08 12:45:00+00:00,4713.3,4714.02,4707.43,4711.88,8.0,2026.05.08 15:45:00
16,signal,2026-05-08 13:00:00+00:00,4711.87,4718.94,4711.13,4718.94,10.0,2026.05.08 16:00:00
17,context,2026-05-08 15:00:00+00:00,4717.76,4719.85,4703.84,4704.59,8.0,2026.05.08 18:00:00
17,before_spike,2026-05-08 15:15:00+00:00,4704.58,4710.95,4702.76,4710.19,8.0,2026.05.08 18:15:00
17,spike,2026-05-08 15:30:00+00:00,4710.22,4730.87,4702.98,4723.84,8.0,2026.05.08 18:30:00
17,after_spike,2026-05-08 15:45:00+00:00,4723.87,4731.84,4719.34,4724.68,8.0,2026.05.08 18:45:00
17,signal,2026-05-08 16:00:00+00:00,4724.18,4729.05,4716.68,4720.39,8.0,2026.05.08 19:00:00
18,context,2026-05-08 19:45:00+00:00,4713.82,4716.1,4711.09,4712.23,8.0,2026.05.08 22:45:00
18,before_spike,2026-05-08 20:00:00+00:00,4712.24,4716.04,4712.04,4715.05,8.0,2026.05.08 23:00:00
18,spike,2026-05-08 20:15:00+00:00,4715.07,4721.83,4714.97,4720.57,8.0,2026.05.08 23:15:00
18,after_spike,2026-05-08 20:30:00+00:00,4720.47,4721.72,4719.3,4720.87,8.0,2026.05.08 23:30:00
18,signal,2026-05-08 20:45:00+00:00,4720.89,4722.84,4719.42,4720.86,8.0,2026.05.08 23:45:00
19,context,2026-05-08 22:30:00+00:00,4723.75,4727.41,4721.88,4725.77,8.0,2026.05.09 01:30:00
19,before_spike,2026-05-08 22:45:00+00:00,4725.74,4726.25,4723.76,4724.91,8.0,2026.05.09 01:45:00
19,spike,2026-05-08 23:00:00+00:00,4724.85,4725.08,4718.01,4719.7,8.0,2026.05.09 02:00:00
19,after_spike,2026-05-08 23:15:00+00:00,4719.62,4719.97,4715.18,4717.43,10.0,2026.05.09 02:15:00
19,signal,2026-05-08 23:30:00+00:00,4717.36,4719.21,4715.72,4716.37,10.0,2026.05.09 02:30:00
20,context,2026-05-11 06:15:00+00:00,4687.16,4690.44,4683.95,4689.65,8.0,2026.05.11 09:15:00
20,before_spike,2026-05-11 06:30:00+00:00,4689.63,4690.47,4682.29,4687.91,8.0,2026.05.11 09:30:00
20,spike,2026-05-11 06:45:00+00:00,4687.9,4687.9,4677.08,4678.75,8.0,2026.05.11 09:45:00
20,after_spike,2026-05-11 07:00:00+00:00,4678.97,4679.88,4673.57,4677.56,8.0,2026.05.11 10:00:00
20,signal,2026-05-11 07:15:00+00:00,4677.59,4678.8,4670.4,4671.9,8.0,2026.05.11 10:15:00
21,context,2026-05-11 22:15:00+00:00,4724.88,4725.54,4723.19,4724.3,8.0,2026.05.12 01:15:00
21,before_spike,2026-05-11 22:30:00+00:00,4724.21,4728.64,4722.37,4726.94,8.0,2026.05.12 01:30:00
21,spike,2026-05-11 22:45:00+00:00,4726.97,4736.19,4726.97,4733.84,8.0,2026.05.12 01:45:00
21,after_spike,2026-05-11 23:00:00+00:00,4733.66,4737.9,4730.03,4735.11,8.0,2026.05.12 02:00:00
21,signal,2026-05-11 23:15:00+00:00,4735.09,4735.52,4733.86,4735.34,8.0,2026.05.12 02:15:00
22,context,2026-05-12 03:45:00+00:00,4758.19,4761.98,4748.75,4749.46,8.0,2026.05.12 06:45:00
22,before_spike,2026-05-12 04:00:00+00:00,4749.34,4755.57,4742.28,4746.4,8.0,2026.05.12 07:00:00
22,spike,2026-05-12 04:15:00+00:00,4746.35,4751.66,4733.82,4735.15,8.0,2026.05.12 07:15:00
22,after_spike,2026-05-12 04:30:00+00:00,4735.21,4738.86,4720.31,4729.43,8.0,2026.05.12 07:30:00
22,signal,2026-05-12 04:45:00+00:00,4729.43,4731.53,4723.92,4727.16,8.0,2026.05.12 07:45:00
23,context,2026-05-12 19:30:00+00:00,4668.34,4671.66,4665.01,4669.82,8.0,2026.05.12 22:30:00
23,before_spike,2026-05-12 19:45:00+00:00,4669.81,4674.31,4666.78,4671.19,8.0,2026.05.12 22:45:00
23,spike,2026-05-12 20:00:00+00:00,4671.2,4679.72,4671.2,4677.25,8.0,2026.05.12 23:00:00
23,after_spike,2026-05-12 20:15:00+00:00,4677.21,4682.4,4677.02,4679.39,8.0,2026.05.12 23:15:00
23,signal,2026-05-12 20:30:00+00:00,4679.38,4680.78,4676.07,4679.74,8.0,2026.05.12 23:30:00
24,context,2026-05-12 21:00:00+00:00,4678.92,4683.62,4676.3,4681.34,8.0,2026.05.13 00:00:00
24,before_spike,2026-05-12 21:15:00+00:00,4681.39,4687.74,4680.09,4685.57,8.0,2026.05.13 00:15:00
24,spike,2026-05-12 21:30:00+00:00,4685.2,4697.57,4684.82,4695.31,8.0,2026.05.13 00:30:00
24,after_spike,2026-05-12 21:45:00+00:00,4695.34,4698.23,4690.75,4696.04,8.0,2026.05.13 00:45:00
24,signal,2026-05-12 22:00:00+00:00,4696.05,4702.83,4696.04,4700.02,8.0,2026.05.13 01:00:00
25,context,2026-05-13 05:00:00+00:00,4702.56,4707.66,4699.05,4701.62,8.0,2026.05.13 08:00:00
25,before_spike,2026-05-13 05:15:00+00:00,4701.6,4704.14,4698.31,4699.89,8.0,2026.05.13 08:15:00
25,spike,2026-05-13 05:30:00+00:00,4700.12,4700.35,4694.03,4694.47,8.0,2026.05.13 08:30:00
25,after_spike,2026-05-13 05:45:00+00:00,4694.43,4697.07,4687.53,4691.7,8.0,2026.05.13 08:45:00
25,signal,2026-05-13 06:00:00+00:00,4691.71,4694.62,4688.82,4692.43,8.0,2026.05.13 09:00:00
26,context,2026-05-13 05:45:00+00:00,4694.43,4697.07,4687.53,4691.7,8.0,2026.05.13 08:45:00
26,before_spike,2026-05-13 06:00:00+00:00,4691.71,4694.62,4688.82,4692.43,8.0,2026.05.13 09:00:00
26,spike,2026-05-13 06:15:00+00:00,4692.33,4700.71,4691.14,4700.66,8.0,2026.05.13 09:15:00
26,after_spike,2026-05-13 06:30:00+00:00,4700.69,4705.96,4700.22,4703.96,8.0,2026.05.13 09:30:00
26,signal,2026-05-13 06:45:00+00:00,4703.99,4704.94,4694.29,4695.96,11.0,2026.05.13 09:45:00
27,context,2026-05-13 14:45:00+00:00,4703.45,4705.42,4697.46,4697.47,8.0,2026.05.13 17:45:00
27,before_spike,2026-05-13 15:00:00+00:00,4697.46,4701.72,4693.68,4693.97,8.0,2026.05.13 18:00:00
27,spike,2026-05-13 15:15:00+00:00,4693.94,4694.2,4683.17,4684.84,8.0,2026.05.13 18:15:00
27,after_spike,2026-05-13 15:30:00+00:00,4684.89,4687.89,4676.1,4683.04,8.0,2026.05.13 18:30:00
27,signal,2026-05-13 15:45:00+00:00,4683.01,4685.69,4677.56,4683.95,8.0,2026.05.13 18:45:00
28,context,2026-05-13 21:00:00+00:00,4685.7,4692.75,4684.36,4692.55,8.0,2026.05.14 00:00:00
28,before_spike,2026-05-13 21:15:00+00:00,4692.54,4694.21,4688.79,4692.04,8.0,2026.05.14 00:15:00
28,spike,2026-05-13 21:30:00+00:00,4691.9,4692.84,4685.77,4686.12,8.0,2026.05.14 00:30:00
28,after_spike,2026-05-13 21:45:00+00:00,4686.13,4687.73,4678.29,4684.98,8.0,2026.05.14 00:45:00
28,signal,2026-05-13 22:00:00+00:00,4684.99,4689.19,4683.34,4689.14,8.0,2026.05.14 01:00:00
29,context,2026-05-14 06:45:00+00:00,4676.41,4678.07,4674.04,4675.07,11.0,2026.05.14 09:45:00
29,before_spike,2026-05-14 07:00:00+00:00,4674.99,4682.55,4668.62,4682.18,8.0,2026.05.14 10:00:00
29,spike,2026-05-14 07:15:00+00:00,4682.2,4707.53,4681.91,4702.26,8.0,2026.05.14 10:15:00
29,after_spike,2026-05-14 07:30:00+00:00,4702.31,4712.76,4701.44,4705.01,11.0,2026.05.14 10:30:00
29,signal,2026-05-14 07:45:00+00:00,4704.98,4706.99,4702.43,4702.55,8.0,2026.05.14 10:45:00
30,context,2026-05-14 09:00:00+00:00,4688.91,4694.7,4686.22,4687.8,8.0,2026.05.14 12:00:00
30,before_spike,2026-05-14 09:15:00+00:00,4687.79,4693.11,4686.41,4691.35,8.0,2026.05.14 12:15:00
30,spike,2026-05-14 09:30:00+00:00,4691.34,4699.84,4690.62,4699.07,8.0,2026.05.14 12:30:00
30,after_spike,2026-05-14 09:45:00+00:00,4698.98,4702.47,4694.76,4700.31,8.0,2026.05.14 12:45:00
30,signal,2026-05-14 10:00:00+00:00,4700.17,4702.35,4694.65,4695.3,8.0,2026.05.14 13:00:00
31,context,2026-05-14 22:00:00+00:00,4671.74,4671.91,4666.92,4667.53,8.0,2026.05.15 01:00:00
31,before_spike,2026-05-14 22:15:00+00:00,4667.55,4669.3,4663.31,4663.53,8.0,2026.05.15 01:15:00
31,spike,2026-05-14 22:30:00+00:00,4663.46,4665.53,4655.65,4656.57,8.0,2026.05.15 01:30:00
31,after_spike,2026-05-14 22:45:00+00:00,4656.56,4659.06,4653.11,4654.38,8.0,2026.05.15 01:45:00
31,signal,2026-05-14 23:00:00+00:00,4654.14,4656.97,4649.77,4650.13,8.0,2026.05.15 02:00:00
32,context,2026-05-14 22:30:00+00:00,4663.46,4665.53,4655.65,4656.57,8.0,2026.05.15 01:30:00
32,before_spike,2026-05-14 22:45:00+00:00,4656.56,4659.06,4653.11,4654.38,8.0,2026.05.15 01:45:00
32,spike,2026-05-14 23:00:00+00:00,4654.14,4656.97,4649.77,4650.13,8.0,2026.05.15 02:00:00
32,after_spike,2026-05-14 23:15:00+00:00,4650.05,4651.32,4647.02,4648.21,8.0,2026.05.15 02:15:00
32,signal,2026-05-14 23:30:00+00:00,4648.23,4653.17,4644.61,4650.69,8.0,2026.05.15 02:30:00
33,context,2026-05-15 02:45:00+00:00,4657.45,4657.64,4648.17,4652.09,8.0,2026.05.15 05:45:00
33,before_spike,2026-05-15 03:00:00+00:00,4652.07,4653.72,4642.69,4650.56,8.0,2026.05.15 06:00:00
33,spike,2026-05-15 03:15:00+00:00,4650.57,4658.36,4629.65,4629.8,8.0,2026.05.15 06:15:00
33,after_spike,2026-05-15 03:30:00+00:00,4629.82,4630.75,4613.6,4618.54,8.0,2026.05.15 06:30:00
33,signal,2026-05-15 03:45:00+00:00,4618.53,4630.58,4617.3,4630.26,8.0,2026.05.15 06:45:00
34,context,2026-05-15 08:00:00+00:00,4606.11,4606.51,4588.46,4592.29,8.0,2026.05.15 11:00:00
34,before_spike,2026-05-15 08:15:00+00:00,4592.1,4595.36,4580.69,4588.46,8.0,2026.05.15 11:15:00
34,spike,2026-05-15 08:30:00+00:00,4588.93,4589.39,4563.81,4568.54,8.0,2026.05.15 11:30:00
34,after_spike,2026-05-15 08:45:00+00:00,4568.67,4573.38,4558.67,4559.49,8.0,2026.05.15 11:45:00
34,signal,2026-05-15 09:00:00+00:00,4559.49,4573.32,4556.46,4570.72,8.0,2026.05.15 12:00:00
35,context,2026-05-15 13:15:00+00:00,4561.03,4563.34,4551.76,4551.82,8.0,2026.05.15 16:15:00
35,before_spike,2026-05-15 13:30:00+00:00,4551.83,4556.2,4549.69,4554.81,8.0,2026.05.15 16:30:00
35,spike,2026-05-15 13:45:00+00:00,4555.23,4569.89,4554.27,4566.16,8.0,2026.05.15 16:45:00
35,after_spike,2026-05-15 14:00:00+00:00,4566.22,4570.29,4560.89,4566.45,8.0,2026.05.15 17:00:00
35,signal,2026-05-15 14:15:00+00:00,4566.4,4568.75,4560.17,4562.32,8.0,2026.05.15 17:15:00
36,context,2026-05-18 17:00:00+00:00,4575.74,4575.77,4559.39,4564.58,8.0,2026.05.18 20:00:00
36,before_spike,2026-05-18 17:15:00+00:00,4564.62,4569.22,4554.39,4560.95,8.0,2026.05.18 20:15:00
36,spike,2026-05-18 17:30:00+00:00,4560.92,4562.25,4539.35,4548.22,8.0,2026.05.18 20:30:00
36,after_spike,2026-05-18 17:45:00+00:00,4548.29,4549.07,4538.4,4547.52,8.0,2026.05.18 20:45:00
36,signal,2026-05-18 18:00:00+00:00,4547.37,4548.72,4531.81,4541.41,8.0,2026.05.18 21:00:00
37,context,2026-05-18 19:15:00+00:00,4548.98,4550.75,4534.4,4537.68,8.0,2026.05.18 22:15:00
37,before_spike,2026-05-18 19:30:00+00:00,4537.67,4544.45,4534.89,4542.93,8.0,2026.05.18 22:30:00
37,spike,2026-05-18 19:45:00+00:00,4542.87,4554.86,4542.34,4550.79,8.0,2026.05.18 22:45:00
37,after_spike,2026-05-18 20:00:00+00:00,4550.82,4559.08,4548.14,4553.46,8.0,2026.05.18 23:00:00
37,signal,2026-05-18 20:15:00+00:00,4553.47,4555.61,4551.79,4553.92,8.0,2026.05.18 23:15:00
38,context,2026-05-19 06:30:00+00:00,4549.19,4555.06,4547.02,4547.84,8.0,2026.05.19 09:30:00
38,before_spike,2026-05-19 06:45:00+00:00,4547.85,4549.57,4544.39,4545.1,11.0,2026.05.19 09:45:00
38,spike,2026-05-19 07:00:00+00:00,4545.07,4545.76,4538.82,4540.3,8.0,2026.05.19 10:00:00
38,after_spike,2026-05-19 07:15:00+00:00,4540.31,4543.23,4538.28,4540.26,8.0,2026.05.19 10:15:00
38,signal,2026-05-19 07:30:00+00:00,4540.36,4542.3,4537.93,4539.82,11.0,2026.05.19 10:30:00
39,context,2026-05-19 15:45:00+00:00,4537.44,4541.67,4535.69,4537.23,8.0,2026.05.19 18:45:00
39,before_spike,2026-05-19 16:00:00+00:00,4537.2,4537.45,4514.92,4524.42,8.0,2026.05.19 19:00:00
39,spike,2026-05-19 16:15:00+00:00,4524.48,4526.27,4490.85,4492.01,8.0,2026.05.19 19:15:00
39,after_spike,2026-05-19 16:30:00+00:00,4492.03,4495.65,4464.88,4476.51,8.0,2026.05.19 19:30:00
39,signal,2026-05-19 16:45:00+00:00,4476.54,4511.59,4474.06,4504.3,8.0,2026.05.19 19:45:00
40,context,2026-05-20 03:45:00+00:00,4505.24,4508.73,4498.12,4500.93,11.0,2026.05.20 06:45:00
40,before_spike,2026-05-20 04:00:00+00:00,4500.89,4506.17,4487.93,4492.4,11.0,2026.05.20 07:00:00
40,spike,2026-05-20 04:15:00+00:00,4492.52,4496.7,4472.84,4473.67,11.0,2026.05.20 07:15:00
40,after_spike,2026-05-20 04:30:00+00:00,4473.77,4476.95,4456.02,4466.73,8.0,2026.05.20 07:30:00
40,signal,2026-05-20 04:45:00+00:00,4466.69,4488.59,4463.07,4481.35,11.0,2026.05.20 07:45:00
41,context,2026-05-21 03:30:00+00:00,4543.72,4545.23,4539.74,4543.6,10.0,2026.05.21 06:30:00
41,before_spike,2026-05-21 03:45:00+00:00,4543.58,4548.77,4541.86,4545.33,8.0,2026.05.21 06:45:00
41,spike,2026-05-21 04:00:00+00:00,4545.34,4560.17,4539.99,4560.0,8.0,2026.05.21 07:00:00
41,after_spike,2026-05-21 04:15:00+00:00,4559.97,4567.8,4557.41,4567.27,8.0,2026.05.21 07:15:00
41,signal,2026-05-21 04:30:00+00:00,4567.25,4570.77,4561.67,4567.75,8.0,2026.05.21 07:30:00
42,context,2026-05-21 10:30:00+00:00,4512.89,4517.41,4512.11,4516.4,8.0,2026.05.21 13:30:00
42,before_spike,2026-05-21 10:45:00+00:00,4516.58,4523.19,4514.18,4519.56,8.0,2026.05.21 13:45:00
42,spike,2026-05-21 11:00:00+00:00,4519.58,4535.68,4518.31,4534.14,8.0,2026.05.21 14:00:00
42,after_spike,2026-05-21 11:15:00+00:00,4534.1,4536.73,4529.22,4535.82,8.0,2026.05.21 14:15:00
42,signal,2026-05-21 11:30:00+00:00,4535.71,4535.71,4526.42,4529.13,8.0,2026.05.21 14:30:00
43,context,2026-05-21 19:45:00+00:00,4518.11,4520.31,4516.3,4519.76,8.0,2026.05.21 22:45:00
43,before_spike,2026-05-21 20:00:00+00:00,4519.89,4532.15,4514.54,4525.91,8.0,2026.05.21 23:00:00
43,spike,2026-05-21 20:15:00+00:00,4525.94,4545.71,4525.94,4542.19,8.0,2026.05.21 23:15:00
43,after_spike,2026-05-21 20:30:00+00:00,4542.16,4549.05,4538.77,4548.21,8.0,2026.05.21 23:30:00
43,signal,2026-05-21 20:45:00+00:00,4548.24,4559.32,4545.03,4551.54,8.0,2026.05.21 23:45:00
44,context,2026-05-22 06:00:00+00:00,4523.13,4525.12,4520.66,4521.12,8.0,2026.05.22 09:00:00
44,before_spike,2026-05-22 06:15:00+00:00,4521.08,4522.95,4519.21,4521.85,8.0,2026.05.22 09:15:00
44,spike,2026-05-22 06:30:00+00:00,4521.81,4527.73,4521.71,4526.82,8.0,2026.05.22 09:30:00
44,after_spike,2026-05-22 06:45:00+00:00,4526.74,4529.98,4526.52,4529.47,8.0,2026.05.22 09:45:00
44,signal,2026-05-22 07:00:00+00:00,4529.56,4530.28,4527.88,4529.24,8.0,2026.05.22 10:00:00
45,context,2026-05-22 21:30:00+00:00,4515.42,4520.21,4513.97,4515.23,8.0,2026.05.23 00:30:00
45,before_spike,2026-05-22 21:45:00+00:00,4515.22,4516.04,4512.97,4514.88,8.0,2026.05.23 00:45:00
45,spike,2026-05-22 22:00:00+00:00,4514.92,4515.8,4506.9,4507.27,8.0,2026.05.23 01:00:00
45,after_spike,2026-05-22 22:15:00+00:00,4507.3,4509.04,4506.42,4507.17,8.0,2026.05.23 01:15:00
45,signal,2026-05-22 22:30:00+00:00,4507.31,4510.77,4504.37,4509.65,8.0,2026.05.23 01:30:00
46,context,2026-05-25 10:45:00+00:00,4559.97,4565.17,4558.67,4564.81,8.0,2026.05.25 13:45:00
46,before_spike,2026-05-25 11:00:00+00:00,4564.82,4565.07,4559.64,4561.11,8.0,2026.05.25 14:00:00
46,spike,2026-05-25 11:15:00+00:00,4561.11,4561.37,4553.58,4554.8,8.0,2026.05.25 14:15:00
46,after_spike,2026-05-25 11:30:00+00:00,4554.79,4557.86,4553.27,4554.41,8.0,2026.05.25 14:30:00
46,signal,2026-05-25 11:45:00+00:00,4554.44,4556.46,4553.2,4555.9,8.0,2026.05.25 14:45:00
47,context,2026-05-25 12:00:00+00:00,4555.88,4558.76,4555.05,4555.54,8.0,2026.05.25 15:00:00
47,before_spike,2026-05-25 12:15:00+00:00,4555.51,4558.98,4555.49,4558.91,8.0,2026.05.25 15:15:00
47,spike,2026-05-25 12:30:00+00:00,4558.87,4566.11,4558.43,4565.76,8.0,2026.05.25 15:30:00
47,after_spike,2026-05-25 12:45:00+00:00,4565.75,4569.24,4564.59,4567.56,8.0,2026.05.25 15:45:00
47,signal,2026-05-25 13:00:00+00:00,4567.65,4572.61,4567.63,4571.96,8.0,2026.05.25 16:00:00
48,context,2026-05-25 20:00:00+00:00,4573.57,4577.95,4573.46,4574.19,12.0,2026.05.25 23:00:00
48,before_spike,2026-05-25 20:15:00+00:00,4574.18,4574.66,4570.47,4571.5,12.0,2026.05.25 23:15:00
48,spike,2026-05-25 20:30:00+00:00,4571.48,4571.56,4566.36,4566.76,12.0,2026.05.25 23:30:00
48,after_spike,2026-05-25 20:45:00+00:00,4566.78,4566.8,4563.31,4565.09,12.0,2026.05.25 23:45:00
48,signal,2026-05-25 21:00:00+00:00,4565.08,4571.47,4564.47,4569.15,12.0,2026.05.26 00:00:00
49,context,2026-05-26 05:00:00+00:00,4537.08,4539.55,4535.45,4538.51,10.0,2026.05.26 08:00:00
49,before_spike,2026-05-26 05:15:00+00:00,4538.53,4539.04,4536.4,4536.88,10.0,2026.05.26 08:15:00
49,spike,2026-05-26 05:30:00+00:00,4536.89,4538.61,4533.63,4534.05,10.0,2026.05.26 08:30:00
49,after_spike,2026-05-26 05:45:00+00:00,4533.98,4534.75,4530.02,4532.3,10.0,2026.05.26 08:45:00
49,signal,2026-05-26 06:00:00+00:00,4532.33,4538.34,4532.05,4536.96,10.0,2026.05.26 09:00:00
50,context,2026-05-26 14:00:00+00:00,4534.52,4536.28,4531.69,4531.81,8.0,2026.05.26 17:00:00
50,before_spike,2026-05-26 14:15:00+00:00,4531.82,4532.78,4522.83,4523.71,8.0,2026.05.26 17:15:00
50,spike,2026-05-26 14:30:00+00:00,4523.52,4523.78,4504.48,4509.89,8.0,2026.05.26 17:30:00
50,after_spike,2026-05-26 14:45:00+00:00,4509.89,4515.65,4503.74,4507.25,8.0,2026.05.26 17:45:00
50,signal,2026-05-26 15:00:00+00:00,4507.2,4512.28,4504.52,4510.5,10.0,2026.05.26 18:00:00
51,context,2026-05-26 20:15:00+00:00,4503.76,4507.57,4500.37,4501.56,10.0,2026.05.26 23:15:00
51,before_spike,2026-05-26 20:30:00+00:00,4501.33,4501.68,4497.12,4498.59,10.0,2026.05.26 23:30:00
51,spike,2026-05-26 20:45:00+00:00,4498.64,4501.34,4489.92,4491.07,10.0,2026.05.26 23:45:00
51,after_spike,2026-05-26 21:00:00+00:00,4491.05,4493.4,4482.61,4487.34,10.0,2026.05.27 00:00:00
51,signal,2026-05-26 21:15:00+00:00,4487.24,4496.22,4486.45,4495.29,10.0,2026.05.27 00:15:00
52,context,2026-05-27 04:00:00+00:00,4515.1,4520.96,4512.71,4519.49,9.0,2026.05.27 07:00:00
52,before_spike,2026-05-27 04:15:00+00:00,4519.5,4521.1,4514.49,4515.87,12.0,2026.05.27 07:15:00
52,spike,2026-05-27 04:30:00+00:00,4516.08,4517.09,4509.48,4510.01,9.0,2026.05.27 07:30:00
52,after_spike,2026-05-27 04:45:00+00:00,4510.06,4510.59,4506.95,4507.9,12.0,2026.05.27 07:45:00
52,signal,2026-05-27 05:00:00+00:00,4507.95,4509.63,4502.18,4504.15,9.0,2026.05.27 08:00:00
53,context,2026-05-27 15:30:00+00:00,4454.76,4460.35,4444.76,4447.06,10.0,2026.05.27 18:30:00
53,before_spike,2026-05-27 15:45:00+00:00,4447.12,4448.19,4437.76,4438.89,10.0,2026.05.27 18:45:00
53,spike,2026-05-27 16:00:00+00:00,4438.65,4438.95,4411.03,4416.77,10.0,2026.05.27 19:00:00
53,after_spike,2026-05-27 16:15:00+00:00,4416.67,4421.34,4401.67,4404.91,10.0,2026.05.27 19:15:00
53,signal,2026-05-27 16:30:00+00:00,4404.83,4424.83,4404.45,4419.28,10.0,2026.05.27 19:30:00
54,context,2026-05-27 18:45:00+00:00,4434.15,4438.76,4431.04,4436.44,10.0,2026.05.27 21:45:00
54,before_spike,2026-05-27 19:00:00+00:00,4436.56,4441.95,4434.19,4440.2,10.0,2026.05.27 22:00:00
54,spike,2026-05-27 19:15:00+00:00,4440.24,4447.58,4439.9,4446.88,10.0,2026.05.27 22:15:00
54,after_spike,2026-05-27 19:30:00+00:00,4446.85,4453.19,4445.27,4450.8,10.0,2026.05.27 22:30:00
54,signal,2026-05-27 19:45:00+00:00,4450.82,4453.22,4449.45,4450.86,10.0,2026.05.27 22:45:00
55,context,2026-05-28 06:00:00+00:00,4394.38,4397.87,4390.25,4394.23,10.0,2026.05.28 09:00:00
55,before_spike,2026-05-28 06:15:00+00:00,4394.2,4394.53,4382.2,4387.75,10.0,2026.05.28 09:15:00
55,spike,2026-05-28 06:30:00+00:00,4387.74,4388.03,4370.87,4376.69,10.0,2026.05.28 09:30:00
55,after_spike,2026-05-28 06:45:00+00:00,4376.68,4379.41,4368.45,4374.84,10.0,2026.05.28 09:45:00
55,signal,2026-05-28 07:00:00+00:00,4374.83,4382.15,4369.43,4376.39,10.0,2026.05.28 10:00:00
56,context,2026-05-28 18:45:00+00:00,4479.44,4482.5,4478.45,4482.21,8.0,2026.05.28 21:45:00
56,before_spike,2026-05-28 19:00:00+00:00,4482.24,4485.67,4477.68,4484.34,8.0,2026.05.28 22:00:00
56,spike,2026-05-28 19:15:00+00:00,4484.33,4502.92,4484.03,4500.52,8.0,2026.05.28 22:15:00
56,after_spike,2026-05-28 19:30:00+00:00,4500.69,4506.32,4497.73,4504.35,8.0,2026.05.28 22:30:00
56,signal,2026-05-28 19:45:00+00:00,4504.36,4511.08,4504.34,4511.06,8.0,2026.05.28 22:45:00
57,context,2026-05-28 21:00:00+00:00,4508.99,4516.65,4506.35,4507.75,8.0,2026.05.29 00:00:00
57,before_spike,2026-05-28 21:15:00+00:00,4507.86,4512.68,4505.48,4506.34,8.0,2026.05.29 00:15:00
57,spike,2026-05-28 21:30:00+00:00,4506.43,4506.54,4500.94,4501.77,8.0,2026.05.29 00:30:00
57,after_spike,2026-05-28 21:45:00+00:00,4501.78,4503.68,4498.62,4501.06,8.0,2026.05.29 00:45:00
57,signal,2026-05-28 22:00:00+00:00,4501.07,4503.84,4498.72,4499.66,8.0,2026.05.29 01:00:00
58,context,2026-05-29 06:45:00+00:00,4498.09,4501.7,4496.42,4501.35,10.0,2026.05.29 09:45:00
58,before_spike,2026-05-29 07:00:00+00:00,4501.2,4505.43,4501.05,4502.42,10.0,2026.05.29 10:00:00
58,spike,2026-05-29 07:15:00+00:00,4502.43,4511.83,4502.02,4509.29,10.0,2026.05.29 10:15:00
58,after_spike,2026-05-29 07:30:00+00:00,4509.25,4511.09,4508.53,4510.71,10.0,2026.05.29 10:30:00
58,signal,2026-05-29 07:45:00+00:00,4510.72,4514.8,4508.3,4514.26,10.0,2026.05.29 10:45:00
59,context,2026-05-29 13:00:00+00:00,4531.13,4531.19,4525.62,4528.47,8.0,2026.05.29 16:00:00
59,before_spike,2026-05-29 13:15:00+00:00,4528.46,4530.96,4525.63,4530.47,8.0,2026.05.29 16:15:00
59,spike,2026-05-29 13:30:00+00:00,4530.5,4543.33,4530.39,4538.06,8.0,2026.05.29 16:30:00
59,after_spike,2026-05-29 13:45:00+00:00,4538.1,4541.15,4535.46,4538.51,8.0,2026.05.29 16:45:00
59,signal,2026-05-29 14:00:00+00:00,4538.53,4540.43,4530.89,4532.4,8.0,2026.05.29 17:00:00
60,context,2026-05-29 20:00:00+00:00,4566.5,4568.13,4564.17,4564.95,8.0,2026.05.29 23:00:00
60,before_spike,2026-05-29 20:15:00+00:00,4564.66,4566.96,4560.88,4561.88,8.0,2026.05.29 23:15:00
