time,open,high,low,close,tick_volume,spread,real_volume
2026-05-25 06:00:00+00:00,4561.47,4564.52,4560.5,4563.24,3942,10,0
2026-05-25 06:15:00+00:00,4563.26,4564.61,4560.24,4560.73,3377,10,0
2026-05-25 06:30:00+00:00,4560.79,4564.17,4558.26,4558.62,3142,10,0
2026-05-25 06:45:00+00:00,4558.57,4561.35,4556.61,4559.75,3110,10,0
2026-05-25 07:00:00+00:00,4559.7,4562.72,4559.37,4560.93,2359,10,0
2026-05-25 07:15:00+00:00,4561.05,4565.97,4560.05,4565.25,2393,10,0
2026-05-25 07:30:00+00:00,4565.29,4565.6,4559.63,4562.36,2273,10,0
2026-05-25 07:45:00+00:00,4562.35,4565.72,4562.22,4564.88,1885,10,0
2026-05-25 08:00:00+00:00,4564.87,4566.12,4563.03,4563.59,2265,10,0
2026-05-25 08:15:00+00:00,4563.56,4563.72,4554.09,4554.25,3024,8,0
2026-05-25 08:30:00+00:00,4554.2,4561.05,4552.77,4557.01,4157,8,0
2026-05-25 08:45:00+00:00,4556.98,4557.92,4551.88,4553.43,3673,8,0
2026-05-25 09:00:00+00:00,4553.38,4555.89,4550.43,4553.96,4284,8,0
2026-05-25 09:15:00+00:00,4553.9,4557.35,4552.23,4554.18,4217,8,0
2026-05-25 09:30:00+00:00,4554.22,4557.38,4553.59,4556.43,3753,8,0
2026-05-25 09:45:00+00:00,4556.44,4563.29,4556.17,4562.48,3970,8,0
2026-05-25 10:00:00+00:00,4562.6,4564.81,4560.8,4560.84,3174,8,0
2026-05-25 10:15:00+00:00,4560.86,4561.26,4552.59,4554.49,4079,8,0
2026-05-25 10:30:00+00:00,4554.59,4561.86,4554.26,4560.0,3395,8,0
2026-05-25 10:45:00+00:00,4559.97,4565.17,4558.67,4564.81,2603,8,0
2026-05-25 11:00:00+00:00,4564.82,4565.07,4559.64,4561.11,2910,8,0
2026-05-25 11:15:00+00:00,4561.11,4561.37,4553.58,4554.8,2702,8,0
2026-05-25 11:30:00+00:00,4554.79,4557.86,4553.27,4554.41,2576,8,0
2026-05-25 11:45:00+00:00,4554.44,4556.46,4553.2,4555.9,1715,8,0
2026-05-25 12:00:00+00:00,4555.88,4558.76,4555.05,4555.54,1852,8,0
2026-05-25 12:15:00+00:00,4555.51,4558.98,4555.49,4558.91,1714,8,0
2026-05-25 12:30:00+00:00,4558.87,4566.11,4558.43,4565.76,2629,8,0
2026-05-25 12:45:00+00:00,4565.75,4569.24,4564.59,4567.56,2463,8,0
2026-05-25 13:00:00+00:00,4567.65,4572.61,4567.63,4571.96,2198,8,0
2026-05-25 13:15:00+00:00,4571.98,4573.72,4569.93,4570.99,2088,8,0
2026-05-25 13:30:00+00:00,4571.01,4573.25,4568.49,4570.12,1939,8,0
2026-05-25 13:45:00+00:00,4570.2,4572.4,4568.53,4568.69,1741,8,0
2026-05-25 14:00:00+00:00,4568.9,4572.47,4567.62,4572.12,1499,8,0
2026-05-25 14:15:00+00:00,4572.11,4575.33,4569.49,4571.67,2133,8,0
2026-05-25 14:30:00+00:00,4571.64,4576.24,4571.57,4574.53,2601,8,0
2026-05-25 14:45:00+00:00,4574.55,4577.04,4569.33,4569.47,2726,8,0
2026-05-25 15:00:00+00:00,4569.39,4569.51,4556.18,4556.41,3738,8,0
2026-05-25 15:15:00+00:00,4556.4,4561.01,4552.9,4560.56,3066,8,0
2026-05-25 15:30:00+00:00,4560.63,4570.39,4559.93,4566.5,2910,8,0
2026-05-25 15:45:00+00:00,4566.53,4568.81,4564.28,4567.77,2813,8,0
2026-05-25 16:00:00+00:00,4567.71,4571.47,4561.7,4564.43,4708,8,0
2026-05-25 16:15:00+00:00,4564.38,4564.65,4560.59,4561.91,2959,8,0
2026-05-25 16:30:00+00:00,4561.89,4565.67,4561.57,4564.84,3877,8,0
2026-05-25 16:45:00+00:00,4564.81,4565.07,4559.92,4563.15,3543,8,0
2026-05-25 17:00:00+00:00,4563.16,4570.04,4562.45,4567.77,3286,8,0
2026-05-25 17:15:00+00:00,4567.76,4570.66,4567.42,4567.98,2948,8,0
2026-05-25 17:30:00+00:00,4567.99,4568.58,4565.14,4567.0,3184,8,0
2026-05-25 17:45:00+00:00,4567.03,4569.02,4565.44,4566.85,3292,8,0
2026-05-25 18:00:00+00:00,4566.75,4573.57,4565.71,4570.23,3727,8,0
2026-05-25 18:15:00+00:00,4570.22,4574.71,4568.03,4573.44,3686,8,0
2026-05-25 18:30:00+00:00,4573.46,4573.59,4566.8,4568.78,2522,8,0
2026-05-25 18:45:00+00:00,4568.79,4572.51,4568.51,4570.68,1882,8,0
2026-05-25 19:00:00+00:00,4570.73,4570.82,4568.61,4570.62,2231,8,0
2026-05-25 19:15:00+00:00,4570.63,4570.71,4568.21,4568.28,1927,8,0
2026-05-25 19:30:00+00:00,4568.29,4572.5,4568.06,4572.26,2489,8,0
2026-05-25 19:45:00+00:00,4572.21,4574.71,4571.01,4573.58,2605,8,0
2026-05-25 20:00:00+00:00,4573.57,4577.95,4573.46,4574.19,2981,12,0
2026-05-25 20:15:00+00:00,4574.18,4574.66,4570.47,4571.5,2203,12,0
2026-05-25 20:30:00+00:00,4571.48,4571.56,4566.36,4566.76,1752,12,0
2026-05-25 20:45:00+00:00,4566.78,4566.8,4563.31,4565.09,1968,12,0
2026-05-25 21:00:00+00:00,4565.08,4571.47,4564.47,4569.15,1829,12,0
2026-05-25 21:15:00+00:00,4569.15,4571.06,4567.45,4571.06,1172,12,0
2026-05-26 01:00:00+00:00,4573.46,4574.07,4570.06,4573.43,1857,10,0
2026-05-26 01:15:00+00:00,4573.47,4575.5,4572.98,4573.09,1805,10,0
2026-05-26 01:30:00+00:00,4573.19,4575.17,4569.63,4574.06,2442,10,0
2026-05-26 01:45:00+00:00,4574.05,4576.56,4573.54,4574.9,2166,10,0
2026-05-26 02:00:00+00:00,4574.96,4579.29,4573.88,4579.19,2419,10,0
2026-05-26 02:15:00+00:00,4579.14,4580.27,4567.18,4568.06,2530,10,0
2026-05-26 02:30:00+00:00,4568.39,4568.61,4555.07,4556.55,3930,10,0
2026-05-26 02:45:00+00:00,4556.64,4562.99,4556.58,4559.61,3187,10,0
2026-05-26 03:00:00+00:00,4559.58,4559.88,4548.46,4552.3,5765,10,0
2026-05-26 03:15:00+00:00,4552.35,4553.4,4541.22,4549.27,5029,10,0
2026-05-26 03:30:00+00:00,4549.28,4553.06,4543.47,4548.29,4514,10,0
2026-05-26 03:45:00+00:00,4548.27,4551.61,4539.61,4549.69,4534,10,0
2026-05-26 04:00:00+00:00,4549.71,4550.28,4542.29,4548.61,6485,10,0
2026-05-26 04:15:00+00:00,4548.5,4549.04,4541.85,4543.7,5382,10,0
2026-05-26 04:30:00+00:00,4543.69,4544.17,4527.86,4532.18,6621,10,0
2026-05-26 04:45:00+00:00,4532.26,4537.45,4531.34,4537.09,5055,10,0
2026-05-26 05:00:00+00:00,4537.08,4539.55,4535.45,4538.51,4016,10,0
2026-05-26 05:15:00+00:00,4538.53,4539.04,4536.4,4536.88,2731,10,0
2026-05-26 05:30:00+00:00,4536.89,4538.61,4533.63,4534.05,4145,10,0
2026-05-26 05:45:00+00:00,4533.98,4534.75,4530.02,4532.3,3462,10,0
2026-05-26 06:00:00+00:00,4532.33,4538.34,4532.05,4536.96,3386,10,0
2026-05-26 06:15:00+00:00,4536.94,4543.79,4536.81,4542.29,3194,10,0
2026-05-26 06:30:00+00:00,4542.32,4545.46,4541.09,4541.52,2088,10,0
2026-05-26 06:45:00+00:00,4541.38,4543.84,4540.88,4542.39,1263,10,0
2026-05-26 07:00:00+00:00,4542.4,4543.27,4536.2,4537.34,1821,10,0
2026-05-26 07:15:00+00:00,4537.53,4539.48,4532.56,4532.59,1583,10,0
2026-05-26 07:30:00+00:00,4532.58,4533.31,4525.23,4526.25,2346,10,0
2026-05-26 07:45:00+00:00,4526.23,4529.06,4523.52,4525.48,2105,10,0
2026-05-26 08:00:00+00:00,4525.42,4531.43,4522.95,4529.44,3059,8,0
2026-05-26 08:15:00+00:00,4529.33,4531.56,4528.9,4531.36,2237,8,0
2026-05-26 08:30:00+00:00,4531.15,4535.23,4528.05,4529.83,4321,8,0
2026-05-26 08:45:00+00:00,4529.84,4529.98,4523.62,4527.28,4402,8,0
2026-05-26 09:00:00+00:00,4527.33,4532.88,4527.06,4531.67,3102,8,0
2026-05-26 09:15:00+00:00,4531.71,4536.22,4528.32,4530.5,3047,8,0
2026-05-26 09:30:00+00:00,4530.47,4534.05,4528.7,4533.89,2952,8,0
2026-05-26 09:45:00+00:00,4533.93,4534.11,4528.6,4531.1,3220,8,0
2026-05-26 10:00:00+00:00,4531.15,4534.02,4525.88,4528.62,3650,8,0
2026-05-26 10:15:00+00:00,4528.6,4531.0,4522.22,4529.73,3307,8,0
2026-05-26 10:30:00+00:00,4529.83,4529.83,4521.78,4526.72,3398,8,0
2026-05-26 10:45:00+00:00,4526.71,4539.06,4525.32,4538.3,3313,8,0
2026-05-26 11:00:00+00:00,4538.28,4539.08,4527.11,4527.57,3754,8,0
2026-05-26 11:15:00+00:00,4527.6,4530.02,4520.53,4522.49,2795,10,0
2026-05-26 11:30:00+00:00,4522.48,4526.58,4520.45,4525.68,3609,10,0
2026-05-26 11:45:00+00:00,4525.7,4527.65,4520.19,4523.8,2832,10,0
2026-05-26 12:00:00+00:00,4523.81,4525.22,4519.31,4520.57,2635,8,0
2026-05-26 12:15:00+00:00,4520.55,4526.47,4518.49,4524.75,3386,8,0
2026-05-26 12:30:00+00:00,4524.78,4525.24,4512.11,4513.25,3460,10,0
2026-05-26 12:45:00+00:00,4513.2,4523.52,4513.14,4522.76,3025,8,0
2026-05-26 13:00:00+00:00,4522.79,4532.09,4519.53,4529.53,3718,8,0
2026-05-26 13:15:00+00:00,4529.47,4535.67,4527.8,4533.81,2689,8,0
2026-05-26 13:30:00+00:00,4533.82,4538.88,4531.57,4533.24,3694,8,0
2026-05-26 13:45:00+00:00,4533.25,4540.55,4533.18,4534.51,3839,8,0
2026-05-26 14:00:00+00:00,4534.52,4536.28,4531.69,4531.81,2789,8,0
2026-05-26 14:15:00+00:00,4531.82,4532.78,4522.83,4523.71,2904,8,0
2026-05-26 14:30:00+00:00,4523.52,4523.78,4504.48,4509.89,5314,8,0
2026-05-26 14:45:00+00:00,4509.89,4515.65,4503.74,4507.25,4451,8,0
2026-05-26 15:00:00+00:00,4507.2,4512.28,4504.52,4510.5,4097,10,0
2026-05-26 15:15:00+00:00,4510.44,4516.07,4503.75,4506.2,3836,10,0
2026-05-26 15:30:00+00:00,4506.23,4511.86,4500.7,4511.83,3986,10,0
2026-05-26 15:45:00+00:00,4511.79,4523.79,4510.44,4520.45,4522,10,0
2026-05-26 16:00:00+00:00,4520.46,4526.47,4516.22,4518.49,4117,10,0
2026-05-26 16:15:00+00:00,4518.66,4527.73,4518.23,4522.31,4214,10,0
2026-05-26 16:30:00+00:00,4522.33,4531.26,4521.3,4527.32,6504,10,0
2026-05-26 16:45:00+00:00,4527.59,4529.29,4512.3,4514.23,6604,10,0
2026-05-26 17:00:00+00:00,4514.28,4520.6,4507.91,4511.14,6149,10,0
2026-05-26 17:15:00+00:00,4511.15,4517.9,4508.52,4517.66,5242,10,0
2026-05-26 17:30:00+00:00,4517.58,4524.99,4516.83,4521.43,4786,10,0
2026-05-26 17:45:00+00:00,4521.35,4522.17,4512.72,4515.3,4577,10,0
2026-05-26 18:00:00+00:00,4515.35,4515.6,4508.17,4509.57,4943,10,0
2026-05-26 18:15:00+00:00,4509.48,4510.47,4504.87,4506.24,4886,10,0
2026-05-26 18:30:00+00:00,4506.05,4508.98,4502.22,4508.24,5179,10,0
2026-05-26 18:45:00+00:00,4508.32,4510.82,4505.99,4506.48,5041,10,0
2026-05-26 19:00:00+00:00,4506.36,4508.55,4500.61,4501.43,4402,10,0
2026-05-26 19:15:00+00:00,4501.39,4508.81,4499.71,4508.05,4712,10,0
2026-05-26 19:30:00+00:00,4507.99,4511.25,4506.13,4506.49,4141,10,0
2026-05-26 19:45:00+00:00,4506.52,4507.74,4503.08,4504.89,4408,10,0
2026-05-26 20:00:00+00:00,4504.9,4507.52,4503.12,4503.77,3921,10,0
2026-05-26 20:15:00+00:00,4503.76,4507.57,4500.37,4501.56,3829,10,0
2026-05-26 20:30:00+00:00,4501.33,4501.68,4497.12,4498.59,3883,10,0
2026-05-26 20:45:00+00:00,4498.64,4501.34,4489.92,4491.07,3428,10,0
2026-05-26 21:00:00+00:00,4491.05,4493.4,4482.61,4487.34,5015,10,0
2026-05-26 21:15:00+00:00,4487.24,4496.22,4486.45,4495.29,4261,10,0
2026-05-26 21:30:00+00:00,4495.3,4498.53,4494.27,4496.17,2491,10,0
2026-05-26 21:45:00+00:00,4496.16,4499.74,4496.16,4499.36,3260,10,0
2026-05-26 22:00:00+00:00,4499.44,4501.26,4497.83,4499.5,2815,10,0
2026-05-26 22:15:00+00:00,4499.54,4504.74,4499.47,4502.13,2688,10,0
2026-05-26 22:30:00+00:00,4502.12,4506.07,4500.89,4504.94,3363,10,0
2026-05-26 22:45:00+00:00,4504.98,4510.0,4504.24,4509.02,3078,10,0
2026-05-26 23:00:00+00:00,4509.07,4510.82,4506.34,4507.98,1729,10,0
2026-05-26 23:15:00+00:00,4508.0,4510.03,4506.42,4506.73,1217,10,0
2026-05-26 23:30:00+00:00,4506.56,4509.75,4506.16,4508.83,991,10,0
2026-05-26 23:45:00+00:00,4508.87,4510.18,4504.04,4506.0,1896,10,0
2026-05-27 01:00:00+00:00,4507.46,4539.6,4498.16,4504.66,1199,20,0
2026-05-27 01:15:00+00:00,4504.67,4510.1,4502.74,4504.52,2517,15,0
2026-05-27 01:30:00+00:00,4504.53,4506.12,4498.14,4500.62,1956,11,0
2026-05-27 01:45:00+00:00,4500.61,4512.51,4499.54,4511.01,1428,12,0
2026-05-27 02:00:00+00:00,4511.15,4513.71,4507.6,4508.91,1547,12,0
2026-05-27 02:15:00+00:00,4508.89,4512.22,4504.51,4512.22,1655,11,0
2026-05-27 02:30:00+00:00,4512.27,4527.01,4511.15,4526.95,2156,8,0
2026-05-27 02:45:00+00:00,4526.93,4527.57,4518.58,4519.67,2071,8,0
2026-05-27 03:00:00+00:00,4519.64,4525.91,4517.32,4522.09,2677,8,0
2026-05-27 03:15:00+00:00,4522.06,4522.57,4514.08,4517.93,2440,9,0
2026-05-27 03:30:00+00:00,4518.18,4520.75,4516.9,4518.7,1910,12,0
2026-05-27 03:45:00+00:00,4518.73,4522.1,4514.75,4515.12,2255,9,0
2026-05-27 04:00:00+00:00,4515.1,4520.96,4512.71,4519.49,4100,9,0
2026-05-27 04:15:00+00:00,4519.5,4521.1,4514.49,4515.87,2183,12,0
2026-05-27 04:30:00+00:00,4516.08,4517.09,4509.48,4510.01,2326,9,0
2026-05-27 04:45:00+00:00,4510.06,4510.59,4506.95,4507.9,1745,12,0
2026-05-27 05:00:00+00:00,4507.95,4509.63,4502.18,4504.15,2566,9,0
2026-05-27 05:15:00+00:00,4504.2,4505.77,4499.24,4505.45,1729,9,0
2026-05-27 05:30:00+00:00,4505.49,4506.06,4498.8,4499.75,1791,12,0
2026-05-27 05:45:00+00:00,4499.87,4507.1,4498.12,4505.84,1735,9,0
2026-05-27 06:00:00+00:00,4505.77,4510.34,4505.1,4509.23,1855,12,0
2026-05-27 06:15:00+00:00,4509.26,4511.92,4505.62,4507.07,1489,9,0
2026-05-27 06:30:00+00:00,4507.06,4507.23,4501.77,4504.39,1076,9,0
2026-05-27 06:45:00+00:00,4504.4,4505.41,4496.65,4497.13,1086,9,0
2026-05-27 07:00:00+00:00,4497.15,4503.19,4495.89,4503.06,1531,9,0
2026-05-27 07:15:00+00:00,4503.09,4503.33,4499.64,4499.64,1335,9,0
2026-05-27 07:30:00+00:00,4499.63,4508.42,4497.88,4508.39,1790,9,0
2026-05-27 07:45:00+00:00,4508.43,4517.23,4508.38,4510.22,2683,9,0
2026-05-27 08:00:00+00:00,4510.2,4513.95,4508.41,4508.98,2135,9,0
2026-05-27 08:15:00+00:00,4509.04,4509.09,4504.22,4507.29,2169,9,0
2026-05-27 08:30:00+00:00,4507.26,4508.79,4491.71,4493.54,4919,9,0
2026-05-27 08:45:00+00:00,4493.46,4502.48,4492.02,4497.62,4097,9,0
2026-05-27 09:00:00+00:00,4497.64,4499.17,4493.8,4494.04,3503,9,0
2026-05-27 09:15:00+00:00,4494.03,4495.89,4483.78,4486.28,3770,9,0
2026-05-27 09:30:00+00:00,4486.32,4487.82,4479.98,4487.67,3504,9,0
2026-05-27 09:45:00+00:00,4487.71,4490.15,4483.68,4485.21,2156,9,0
2026-05-27 10:00:00+00:00,4485.25,4488.59,4480.18,4480.39,2029,9,0
2026-05-27 10:15:00+00:00,4480.61,4489.22,4480.46,4486.25,1732,9,0
2026-05-27 10:30:00+00:00,4486.28,4488.7,4481.29,4482.8,1660,9,0
2026-05-27 10:45:00+00:00,4482.81,4484.08,4475.79,4481.88,2166,8,0
2026-05-27 11:00:00+00:00,4481.18,4489.22,4481.18,4486.29,2602,8,0
2026-05-27 11:15:00+00:00,4486.38,4492.86,4486.08,4489.31,2016,8,0
2026-05-27 11:30:00+00:00,4489.33,4496.79,4486.08,4496.32,2323,8,0
2026-05-27 11:45:00+00:00,4496.27,4498.72,4492.73,4497.87,2166,8,0
2026-05-27 12:00:00+00:00,4497.82,4497.82,4488.63,4491.8,2284,8,0
2026-05-27 12:15:00+00:00,4491.85,4495.35,4489.4,4490.02,1795,8,0
2026-05-27 12:30:00+00:00,4490.04,4492.25,4487.0,4488.65,1638,8,0
2026-05-27 12:45:00+00:00,4488.62,4493.22,4488.31,4490.19,1007,8,0
2026-05-27 13:00:00+00:00,4490.15,4490.65,4484.37,4485.6,1600,8,0
2026-05-27 13:15:00+00:00,4485.47,4486.41,4476.52,4477.02,2248,8,0
2026-05-27 13:30:00+00:00,4476.91,4477.27,4462.1,4465.78,3959,8,0
2026-05-27 13:45:00+00:00,4465.76,4466.93,4442.86,4445.85,4881,8,0
2026-05-27 14:00:00+00:00,4445.82,4453.23,4443.34,4451.31,3437,8,0
2026-05-27 14:15:00+00:00,4451.25,4452.31,4439.58,4441.13,3368,8,0
2026-05-27 14:30:00+00:00,4441.17,4444.53,4432.61,4443.3,3555,8,0
2026-05-27 14:45:00+00:00,4443.26,4445.01,4425.19,4428.9,3553,10,0
2026-05-27 15:00:00+00:00,4428.87,4437.71,4428.67,4430.74,3485,10,0
2026-05-27 15:15:00+00:00,4430.51,4466.44,4427.78,4454.77,5892,10,0
2026-05-27 15:30:00+00:00,4454.76,4460.35,4444.76,4447.06,4830,10,0
2026-05-27 15:45:00+00:00,4447.12,4448.19,4437.76,4438.89,3629,10,0
2026-05-27 16:00:00+00:00,4438.65,4438.95,4411.03,4416.77,5968,10,0
2026-05-27 16:15:00+00:00,4416.67,4421.34,4401.67,4404.91,5564,10,0
2026-05-27 16:30:00+00:00,4404.83,4424.83,4404.45,4419.28,6452,10,0
2026-05-27 16:45:00+00:00,4419.29,4434.08,4418.37,4427.4,5437,10,0
2026-05-27 17:00:00+00:00,4427.48,4455.52,4426.19,4448.0,5711,10,0
2026-05-27 17:15:00+00:00,4448.05,4455.39,4440.22,4445.5,5467,10,0
2026-05-27 17:30:00+00:00,4445.29,4449.42,4435.86,4443.2,5001,10,0
2026-05-27 17:45:00+00:00,4443.24,4446.22,4433.52,4434.22,4311,10,0
2026-05-27 18:00:00+00:00,4434.17,4438.46,4428.18,4432.23,3995,10,0
2026-05-27 18:15:00+00:00,4432.2,4435.95,4429.84,4435.84,3408,10,0
2026-05-27 18:30:00+00:00,4435.87,4441.55,4433.13,4434.14,3397,10,0
2026-05-27 18:45:00+00:00,4434.15,4438.76,4431.04,4436.44,3239,10,0
2026-05-27 19:00:00+00:00,4436.56,4441.95,4434.19,4440.2,2666,10,0
2026-05-27 19:15:00+00:00,4440.24,4447.58,4439.9,4446.88,2191,10,0
2026-05-27 19:30:00+00:00,4446.85,4453.19,4445.27,4450.8,2043,10,0
2026-05-27 19:45:00+00:00,4450.82,4453.22,4449.45,4450.86,2356,10,0
2026-05-27 20:00:00+00:00,4450.97,4451.66,4441.49,4444.14,3138,10,0
2026-05-27 20:15:00+00:00,4444.1,4451.27,4443.35,4449.82,2430,10,0
2026-05-27 20:30:00+00:00,4449.81,4454.35,4449.81,4450.67,2307,10,0
2026-05-27 20:45:00+00:00,4450.65,4454.06,4450.07,4450.49,1581,10,0
2026-05-27 21:00:00+00:00,4450.43,4452.23,4447.68,4450.1,1540,10,0
2026-05-27 21:15:00+00:00,4450.09,4458.34,4449.91,4455.59,1590,10,0
2026-05-27 21:30:00+00:00,4455.64,4456.42,4451.37,4453.42,1217,10,0
2026-05-27 21:45:00+00:00,4453.29,4455.06,4452.38,4454.42,1040,10,0
2026-05-27 22:00:00+00:00,4454.4,4454.8,4450.67,4451.84,1317,10,0
2026-05-27 22:15:00+00:00,4451.83,4454.08,4449.86,4451.13,1575,10,0
2026-05-27 22:30:00+00:00,4451.1,4454.76,4449.71,4453.73,1430,10,0
2026-05-27 22:45:00+00:00,4453.77,4453.77,4448.83,4450.86,1813,10,0
2026-05-27 23:00:00+00:00,4450.94,4455.27,4450.13,4455.27,1142,10,0
2026-05-27 23:15:00+00:00,4455.32,4458.78,4454.62,4454.9,968,10,0
2026-05-27 23:30:00+00:00,4454.88,4455.59,4451.74,4453.67,559,10,0
2026-05-27 23:45:00+00:00,4453.77,4456.63,4452.61,4454.18,775,10,0
2026-05-28 01:00:00+00:00,4457.86,4467.67,4455.57,4458.02,1491,12,0
2026-05-28 01:15:00+00:00,4458.01,4462.06,4456.7,4459.98,1719,12,0
2026-05-28 01:30:00+00:00,4459.9,4462.53,4455.22,4458.53,2261,12,0
2026-05-28 01:45:00+00:00,4458.54,4458.89,4455.48,4457.47,1547,10,0
2026-05-28 02:00:00+00:00,4457.45,4457.84,4451.63,4453.67,1938,10,0
2026-05-28 02:15:00+00:00,4453.68,4454.96,4449.39,4450.85,2805,10,0
2026-05-28 02:30:00+00:00,4450.84,4454.16,4449.38,4451.12,2414,10,0
2026-05-28 02:45:00+00:00,4451.11,4451.13,4443.29,4446.53,3471,10,0
2026-05-28 03:00:00+00:00,4446.55,4452.14,4444.14,4444.23,4534,10,0
2026-05-28 03:15:00+00:00,4444.26,4454.09,4443.51,4445.76,4578,10,0
2026-05-28 03:30:00+00:00,4445.7,4453.33,4443.4,4451.4,4402,10,0
2026-05-28 03:45:00+00:00,4451.49,4458.09,4450.75,4456.36,4203,10,0
2026-05-28 04:00:00+00:00,4456.37,4458.0,4437.84,4438.23,6367,10,0
2026-05-28 04:15:00+00:00,4438.21,4440.5,4417.35,4419.49,6193,10,0
2026-05-28 04:30:00+00:00,4419.5,4426.51,4415.84,4417.58,6075,10,0
2026-05-28 04:45:00+00:00,4417.6,4420.52,4406.98,4410.04,6486,10,0
2026-05-28 05:00:00+00:00,4410.03,4412.77,4396.47,4402.54,5938,10,0
2026-05-28 05:15:00+00:00,4402.73,4408.49,4399.8,4406.1,4183,10,0
2026-05-28 05:30:00+00:00,4406.11,4410.45,4400.75,4402.17,4671,10,0
2026-05-28 05:45:00+00:00,4402.13,4402.38,4392.62,4394.48,5205,10,0
2026-05-28 06:00:00+00:00,4394.38,4397.87,4390.25,4394.23,5288,10,0
2026-05-28 06:15:00+00:00,4394.2,4394.53,4382.2,4387.75,5672,10,0
2026-05-28 06:30:00+00:00,4387.74,4388.03,4370.87,4376.69,6162,10,0
2026-05-28 06:45:00+00:00,4376.68,4379.41,4368.45,4374.84,5592,10,0
2026-05-28 07:00:00+00:00,4374.83,4382.15,4369.43,4376.39,5284,10,0
2026-05-28 07:15:00+00:00,4376.53,4377.07,4366.54,4368.47,4903,10,0
2026-05-28 07:30:00+00:00,4368.42,4375.11,4368.34,4374.09,4678,10,0
2026-05-28 07:45:00+00:00,4373.62,4375.18,4368.21,4373.09,4025,10,0
2026-05-28 08:00:00+00:00,4373.22,4377.33,4367.18,4375.47,4384,10,0
2026-05-28 08:15:00+00:00,4375.39,4380.14,4371.74,4378.84,4103,10,0
2026-05-28 08:30:00+00:00,4378.8,4393.83,4375.22,4389.46,6207,10,0
2026-05-28 08:45:00+00:00,4389.56,4395.92,4387.65,4388.01,4850,10,0
2026-05-28 09:00:00+00:00,4388.11,4390.62,4374.82,4376.06,5089,10,0
2026-05-28 09:15:00+00:00,4376.05,4384.78,4374.28,4380.4,4972,10,0
2026-05-28 09:30:00+00:00,4380.36,4385.49,4376.89,4380.43,4377,10,0
2026-05-28 09:45:00+00:00,4380.41,4384.69,4379.25,4383.47,4449,10,0
2026-05-28 10:00:00+00:00,4383.48,4392.14,4383.48,4388.66,3028,10,0
2026-05-28 10:15:00+00:00,4388.86,4396.13,4386.44,4392.88,1472,8,0
2026-05-28 10:30:00+00:00,4392.89,4394.02,4386.25,4389.59,1324,8,0
2026-05-28 10:45:00+00:00,4389.78,4391.13,4383.74,4387.86,2579,8,0
2026-05-28 11:00:00+00:00,4387.87,4394.97,4386.61,4393.31,3338,8,0
2026-05-28 11:15:00+00:00,4393.23,4394.58,4387.64,4389.86,3551,10,0
2026-05-28 11:30:00+00:00,4389.78,4395.01,4386.86,4390.26,2477,10,0
2026-05-28 11:45:00+00:00,4390.25,4392.2,4386.47,4387.64,2729,10,0
2026-05-28 12:00:00+00:00,4387.52,4391.36,4386.73,4389.73,3038,10,0
2026-05-28 12:15:00+00:00,4389.68,4399.11,4388.96,4396.51,2945,10,0
2026-05-28 12:30:00+00:00,4396.18,4396.96,4390.27,4391.22,3698,10,0
2026-05-28 12:45:00+00:00,4391.23,4396.62,4389.94,4393.82,3157,10,0
2026-05-28 13:00:00+00:00,4393.94,4404.42,4391.79,4399.32,2607,10,0
2026-05-28 13:15:00+00:00,4399.79,4402.55,4393.85,4401.26,2216,10,0
2026-05-28 13:30:00+00:00,4400.85,4402.51,4388.12,4389.67,3136,10,0
2026-05-28 13:45:00+00:00,4389.66,4389.66,4376.02,4383.1,5023,10,0
2026-05-28 14:00:00+00:00,4383.09,4389.49,4381.62,4386.97,4574,10,0
2026-05-28 14:15:00+00:00,4386.96,4390.59,4384.37,4385.03,2447,10,0
2026-05-28 14:30:00+00:00,4384.99,4390.34,4381.04,4386.02,3256,10,0
2026-05-28 14:45:00+00:00,4385.84,4388.65,4381.12,4387.96,3670,10,0
2026-05-28 15:00:00+00:00,4388.27,4392.76,4388.11,4392.57,3320,10,0
2026-05-28 15:15:00+00:00,4392.51,4392.8,4379.76,4385.32,3397,10,0
2026-05-28 15:30:00+00:00,4385.37,4403.08,4384.03,4402.16,4389,10,0
2026-05-28 15:45:00+00:00,4402.2,4433.8,4401.74,4432.19,5309,10,0
2026-05-28 16:00:00+00:00,4432.2,4439.12,4425.16,4426.73,6627,8,0
2026-05-28 16:15:00+00:00,4426.95,4434.38,4425.81,4428.82,4994,8,0
2026-05-28 16:30:00+00:00,4428.86,4431.14,4418.51,4422.1,7090,8,0
2026-05-28 16:45:00+00:00,4422.13,4434.4,4421.64,4430.43,6277,8,0
2026-05-28 17:00:00+00:00,4430.02,4466.94,4420.71,4464.17,6862,8,0
2026-05-28 17:15:00+00:00,4464.02,4473.69,4451.08,4461.35,7780,8,0
2026-05-28 17:30:00+00:00,4461.27,4472.07,4452.98,4469.34,7287,8,0
2026-05-28 17:45:00+00:00,4469.23,4481.09,4462.0,4469.4,7163,8,0
2026-05-28 18:00:00+00:00,4469.4,4481.24,4468.68,4471.73,6528,8,0
2026-05-28 18:15:00+00:00,4471.88,4482.18,4469.25,4476.88,5425,8,0
2026-05-28 18:30:00+00:00,4477.23,4484.99,4477.17,4479.42,5230,8,0
