signal_id,role,bar_utc,open,high,low,close,spread,bar_utc_chart_label
8,signal,2026-07-31 14:40:00+00:00,4053.05,4053.34,4050.78,4052.11,8.0,2026.07.31 17:40:00
9,context,2026-07-31 15:10:00+00:00,4057.12,4059.3,4055.49,4059.15,8.0,2026.07.31 18:10:00
9,before_spike,2026-07-31 15:15:00+00:00,4059.13,4059.35,4055.62,4056.52,10.0,2026.07.31 18:15:00
9,spike,2026-07-31 15:20:00+00:00,4056.42,4058.34,4050.08,4050.85,8.0,2026.07.31 18:20:00
9,after_spike,2026-07-31 15:25:00+00:00,4050.73,4052.2,4047.09,4047.1,8.0,2026.07.31 18:25:00
9,signal,2026-07-31 15:30:00+00:00,4047.12,4051.56,4044.86,4048.22,8.0,2026.07.31 18:30:00
10,context,2026-08-03 08:00:00+00:00,4063.94,4065.3,4062.42,4062.43,8.0,2026.08.03 11:00:00
10,before_spike,2026-08-03 08:05:00+00:00,4062.54,4062.97,4060.68,4060.84,8.0,2026.08.03 11:05:00
10,spike,2026-08-03 08:10:00+00:00,4060.9,4061.04,4056.77,4057.42,8.0,2026.08.03 11:10:00
10,after_spike,2026-08-03 08:15:00+00:00,4057.44,4057.97,4054.2,4056.59,8.0,2026.08.03 11:15:00
10,signal,2026-08-03 08:20:00+00:00,4056.48,4059.14,4055.9,4059.14,10.0,2026.08.03 11:20:00
11,context,2026-08-03 12:35:00+00:00,4047.13,4052.74,4046.88,4052.52,8.0,2026.08.03 15:35:00
11,before_spike,2026-08-03 12:40:00+00:00,4052.47,4054.86,4051.55,4053.66,8.0,2026.08.03 15:40:00
11,spike,2026-08-03 12:45:00+00:00,4053.55,4056.92,4053.51,4055.94,8.0,2026.08.03 15:45:00
11,after_spike,2026-08-03 12:50:00+00:00,4056.15,4058.12,4055.92,4056.94,10.0,2026.08.03 15:50:00
11,signal,2026-08-03 12:55:00+00:00,4056.95,4057.83,4054.56,4055.31,10.0,2026.08.03 15:55:00
12,context,2026-08-03 14:35:00+00:00,4050.86,4052.12,4049.7,4051.49,8.0,2026.08.03 17:35:00
12,before_spike,2026-08-03 14:40:00+00:00,4051.42,4054.99,4051.13,4053.58,8.0,2026.08.03 17:40:00
12,spike,2026-08-03 14:45:00+00:00,4053.6,4060.21,4052.6,4060.21,8.0,2026.08.03 17:45:00
12,after_spike,2026-08-03 14:50:00+00:00,4060.48,4063.11,4059.17,4061.27,8.0,2026.08.03 17:50:00
12,signal,2026-08-03 14:55:00+00:00,4061.24,4062.86,4059.95,4062.59,8.0,2026.08.03 17:55:00
13,context,2026-08-03 20:40:00+00:00,4036.27,4036.57,4035.35,4036.09,8.0,2026.08.03 23:40:00
13,before_spike,2026-08-03 20:45:00+00:00,4036.0,4036.43,4034.1,4034.1,8.0,2026.08.03 23:45:00
13,spike,2026-08-03 20:50:00+00:00,4034.17,4034.39,4030.52,4030.69,8.0,2026.08.03 23:50:00
13,after_spike,2026-08-03 20:55:00+00:00,4030.71,4031.19,4030.29,4030.53,8.0,2026.08.03 23:55:00
13,signal,2026-08-03 21:00:00+00:00,4030.59,4032.28,4029.67,4031.84,8.0,2026.08.04 00:00:00
14,context,2026-08-03 21:30:00+00:00,4037.92,4038.44,4036.56,4036.93,8.0,2026.08.04 00:30:00
14,before_spike,2026-08-03 21:35:00+00:00,4036.92,4038.52,4036.85,4037.66,8.0,2026.08.04 00:35:00
14,spike,2026-08-03 21:40:00+00:00,4037.69,4041.51,4037.5,4041.44,8.0,2026.08.04 00:40:00
14,after_spike,2026-08-03 21:45:00+00:00,4041.42,4042.55,4040.49,4042.45,8.0,2026.08.04 00:45:00
14,signal,2026-08-03 21:50:00+00:00,4042.59,4044.07,4041.95,4043.83,8.0,2026.08.04 00:50:00
15,context,2026-08-03 22:45:00+00:00,4054.09,4055.54,4052.65,4054.64,8.0,2026.08.04 01:45:00
15,before_spike,2026-08-03 22:50:00+00:00,4054.68,4055.64,4053.72,4054.36,8.0,2026.08.04 01:50:00
15,spike,2026-08-03 22:55:00+00:00,4054.05,4054.36,4051.72,4052.1,8.0,2026.08.04 01:55:00
15,after_spike,2026-08-03 23:00:00+00:00,4052.02,4052.19,4050.25,4051.51,8.0,2026.08.04 02:00:00
15,signal,2026-08-03 23:05:00+00:00,4051.69,4052.23,4050.82,4051.7,8.0,2026.08.04 02:05:00
16,context,2026-08-04 03:10:00+00:00,4067.45,4069.36,4063.06,4063.62,8.0,2026.08.04 06:10:00
16,before_spike,2026-08-04 03:15:00+00:00,4063.57,4064.44,4062.08,4062.86,10.0,2026.08.04 06:15:00
16,spike,2026-08-04 03:20:00+00:00,4062.77,4063.59,4058.16,4059.29,8.0,2026.08.04 06:20:00
16,after_spike,2026-08-04 03:25:00+00:00,4059.33,4060.87,4058.42,4059.09,10.0,2026.08.04 06:25:00
16,signal,2026-08-04 03:30:00+00:00,4059.11,4060.76,4057.9,4060.08,8.0,2026.08.04 06:30:00
17,context,2026-08-04 03:45:00+00:00,4056.38,4057.6,4055.35,4056.5,8.0,2026.08.04 06:45:00
17,before_spike,2026-08-04 03:50:00+00:00,4056.57,4058.07,4054.25,4055.17,8.0,2026.08.04 06:50:00
17,spike,2026-08-04 03:55:00+00:00,4055.23,4055.59,4048.76,4049.37,8.0,2026.08.04 06:55:00
17,after_spike,2026-08-04 04:00:00+00:00,4049.3,4050.6,4045.37,4046.65,8.0,2026.08.04 07:00:00
17,signal,2026-08-04 04:05:00+00:00,4046.75,4047.1,4042.63,4044.89,8.0,2026.08.04 07:05:00
18,context,2026-08-04 07:15:00+00:00,4057.04,4059.63,4056.61,4056.63,8.0,2026.08.04 10:15:00
18,before_spike,2026-08-04 07:20:00+00:00,4056.64,4058.06,4055.98,4057.81,8.0,2026.08.04 10:20:00
18,spike,2026-08-04 07:25:00+00:00,4057.91,4061.66,4057.73,4061.45,8.0,2026.08.04 10:25:00
18,after_spike,2026-08-04 07:30:00+00:00,4061.5,4064.3,4060.61,4062.92,8.0,2026.08.04 10:30:00
18,signal,2026-08-04 07:35:00+00:00,4063.02,4063.46,4061.96,4063.42,8.0,2026.08.04 10:35:00
19,context,2026-08-04 09:30:00+00:00,4059.99,4060.0,4056.74,4056.84,8.0,2026.08.04 12:30:00
19,before_spike,2026-08-04 09:35:00+00:00,4056.83,4057.7,4055.73,4056.94,8.0,2026.08.04 12:35:00
19,spike,2026-08-04 09:40:00+00:00,4056.96,4060.13,4056.79,4060.13,8.0,2026.08.04 12:40:00
19,after_spike,2026-08-04 09:45:00+00:00,4060.16,4062.63,4060.04,4062.16,8.0,2026.08.04 12:45:00
19,signal,2026-08-04 09:50:00+00:00,4062.05,4062.95,4059.77,4060.45,8.0,2026.08.04 12:50:00
20,context,2026-08-04 18:05:00+00:00,4081.49,4084.98,4079.63,4084.98,8.0,2026.08.04 21:05:00
20,before_spike,2026-08-04 18:10:00+00:00,4085.02,4085.57,4083.17,4084.03,8.0,2026.08.04 21:10:00
20,spike,2026-08-04 18:15:00+00:00,4084.04,4084.32,4075.94,4076.47,8.0,2026.08.04 21:15:00
20,after_spike,2026-08-04 18:20:00+00:00,4076.7,4077.77,4074.72,4076.14,8.0,2026.08.04 21:20:00
20,signal,2026-08-04 18:25:00+00:00,4076.05,4078.64,4075.16,4078.35,10.0,2026.08.04 21:25:00
21,context,2026-08-04 21:25:00+00:00,4086.84,4088.06,4084.34,4084.67,8.0,2026.08.05 00:25:00
21,before_spike,2026-08-04 21:30:00+00:00,4084.72,4085.76,4082.64,4082.64,8.0,2026.08.05 00:30:00
21,spike,2026-08-04 21:35:00+00:00,4082.79,4083.34,4078.37,4078.91,8.0,2026.08.05 00:35:00
21,after_spike,2026-08-04 21:40:00+00:00,4078.86,4080.04,4076.28,4076.59,8.0,2026.08.05 00:40:00
21,signal,2026-08-04 21:45:00+00:00,4076.6,4080.35,4075.24,4079.94,8.0,2026.08.05 00:45:00
22,context,2026-08-05 02:10:00+00:00,4071.66,4073.87,4069.36,4073.3,8.0,2026.08.05 05:10:00
22,before_spike,2026-08-05 02:15:00+00:00,4073.35,4074.67,4071.95,4072.67,10.0,2026.08.05 05:15:00
22,spike,2026-08-05 02:20:00+00:00,4072.72,4072.97,4068.49,4069.16,8.0,2026.08.05 05:20:00
22,after_spike,2026-08-05 02:25:00+00:00,4069.14,4069.54,4066.01,4067.67,8.0,2026.08.05 05:25:00
22,signal,2026-08-05 02:30:00+00:00,4067.72,4070.65,4066.41,4068.81,8.0,2026.08.05 05:30:00
23,context,2026-08-05 04:00:00+00:00,4082.52,4085.66,4077.61,4080.3,10.0,2026.08.05 07:00:00
23,before_spike,2026-08-05 04:05:00+00:00,4080.25,4083.35,4079.72,4082.09,14.0,2026.08.05 07:05:00
23,spike,2026-08-05 04:10:00+00:00,4082.11,4086.89,4081.82,4085.86,10.0,2026.08.05 07:10:00
23,after_spike,2026-08-05 04:15:00+00:00,4085.87,4088.74,4085.0,4087.91,10.0,2026.08.05 07:15:00
23,signal,2026-08-05 04:20:00+00:00,4087.9,4088.31,4084.96,4085.02,10.0,2026.08.05 07:20:00
24,context,2026-08-05 04:25:00+00:00,4085.1,4085.33,4082.64,4084.59,10.0,2026.08.05 07:25:00
24,before_spike,2026-08-05 04:30:00+00:00,4084.6,4086.57,4080.14,4084.91,10.0,2026.08.05 07:30:00
24,spike,2026-08-05 04:35:00+00:00,4084.82,4089.98,4084.37,4089.82,10.0,2026.08.05 07:35:00
24,after_spike,2026-08-05 04:40:00+00:00,4089.8,4093.11,4089.47,4093.1,10.0,2026.08.05 07:40:00
24,signal,2026-08-05 04:45:00+00:00,4093.07,4094.91,4092.79,4094.29,8.0,2026.08.05 07:45:00
25,context,2026-08-05 08:55:00+00:00,4167.08,4171.47,4161.47,4161.59,8.0,2026.08.05 11:55:00
25,before_spike,2026-08-05 09:00:00+00:00,4161.57,4166.29,4160.2,4162.24,10.0,2026.08.05 12:00:00
25,spike,2026-08-05 09:05:00+00:00,4162.07,4170.03,4160.69,4170.03,10.0,2026.08.05 12:05:00
25,after_spike,2026-08-05 09:10:00+00:00,4170.12,4174.25,4168.92,4173.12,8.0,2026.08.05 12:10:00
25,signal,2026-08-05 09:15:00+00:00,4173.13,4173.39,4166.22,4166.23,14.0,2026.08.05 12:15:00
26,context,2026-08-05 10:15:00+00:00,4166.25,4169.19,4165.86,4168.99,10.0,2026.08.05 13:15:00
26,before_spike,2026-08-05 10:20:00+00:00,4168.87,4169.39,4166.79,4168.34,14.0,2026.08.05 13:20:00
26,spike,2026-08-05 10:25:00+00:00,4168.3,4168.97,4163.19,4164.38,14.0,2026.08.05 13:25:00
26,after_spike,2026-08-05 10:30:00+00:00,4164.43,4165.57,4162.95,4163.55,14.0,2026.08.05 13:30:00
26,signal,2026-08-05 10:35:00+00:00,4163.52,4166.61,4162.32,4165.05,8.0,2026.08.05 13:35:00
27,context,2026-08-05 13:45:00+00:00,4155.43,4156.55,4154.2,4155.56,14.0,2026.08.05 16:45:00
27,before_spike,2026-08-05 13:50:00+00:00,4155.18,4156.41,4154.05,4156.3,8.0,2026.08.05 16:50:00
27,spike,2026-08-05 13:55:00+00:00,4156.18,4161.42,4155.95,4161.35,10.0,2026.08.05 16:55:00
27,after_spike,2026-08-05 14:00:00+00:00,4161.34,4164.2,4160.76,4163.99,10.0,2026.08.05 17:00:00
27,signal,2026-08-05 14:05:00+00:00,4164.08,4166.63,4163.13,4166.63,10.0,2026.08.05 17:05:00
28,context,2026-08-05 14:00:00+00:00,4161.34,4164.2,4160.76,4163.99,10.0,2026.08.05 17:00:00
28,before_spike,2026-08-05 14:05:00+00:00,4164.08,4166.63,4163.13,4166.63,10.0,2026.08.05 17:05:00
28,spike,2026-08-05 14:10:00+00:00,4166.72,4170.99,4166.33,4170.99,8.0,2026.08.05 17:10:00
28,after_spike,2026-08-05 14:15:00+00:00,4170.87,4173.94,4170.02,4171.29,10.0,2026.08.05 17:15:00
28,signal,2026-08-05 14:20:00+00:00,4171.38,4173.32,4169.67,4170.35,10.0,2026.08.05 17:20:00
29,context,2026-08-05 15:40:00+00:00,4200.38,4200.75,4192.81,4194.73,8.0,2026.08.05 18:40:00
29,before_spike,2026-08-05 15:45:00+00:00,4194.72,4195.7,4191.15,4193.77,8.0,2026.08.05 18:45:00
29,spike,2026-08-05 15:50:00+00:00,4193.79,4194.04,4186.61,4187.41,8.0,2026.08.05 18:50:00
29,after_spike,2026-08-05 15:55:00+00:00,4187.59,4188.69,4183.2,4183.94,8.0,2026.08.05 18:55:00
29,signal,2026-08-05 16:00:00+00:00,4183.96,4195.23,4183.76,4194.14,8.0,2026.08.05 19:00:00
30,context,2026-08-05 16:55:00+00:00,4200.43,4205.97,4199.56,4205.28,8.0,2026.08.05 19:55:00
30,before_spike,2026-08-05 17:00:00+00:00,4205.36,4210.08,4202.97,4209.87,8.0,2026.08.05 20:00:00
30,spike,2026-08-05 17:05:00+00:00,4209.76,4227.68,4209.71,4226.87,8.0,2026.08.05 20:05:00
30,after_spike,2026-08-05 17:10:00+00:00,4226.95,4234.91,4225.82,4229.73,8.0,2026.08.05 20:10:00
30,signal,2026-08-05 17:15:00+00:00,4229.68,4238.86,4226.77,4236.52,8.0,2026.08.05 20:15:00
31,context,2026-08-05 17:30:00+00:00,4237.0,4242.3,4229.45,4230.63,8.0,2026.08.05 20:30:00
31,before_spike,2026-08-05 17:35:00+00:00,4230.8,4234.08,4228.81,4231.7,10.0,2026.08.05 20:35:00
31,spike,2026-08-05 17:40:00+00:00,4231.67,4243.37,4229.82,4243.15,8.0,2026.08.05 20:40:00
31,after_spike,2026-08-05 17:45:00+00:00,4243.2,4247.55,4241.29,4247.55,8.0,2026.08.05 20:45:00
31,signal,2026-08-05 17:50:00+00:00,4247.54,4247.54,4233.36,4237.82,8.0,2026.08.05 20:50:00
32,context,2026-08-05 17:50:00+00:00,4247.54,4247.54,4233.36,4237.82,8.0,2026.08.05 20:50:00
32,before_spike,2026-08-05 17:55:00+00:00,4237.73,4245.77,4235.95,4244.22,8.0,2026.08.05 20:55:00
32,spike,2026-08-05 18:00:00+00:00,4244.18,4259.89,4242.81,4255.54,8.0,2026.08.05 21:00:00
32,after_spike,2026-08-05 18:05:00+00:00,4255.55,4259.25,4251.76,4256.38,8.0,2026.08.05 21:05:00
32,signal,2026-08-05 18:10:00+00:00,4256.39,4260.97,4255.56,4257.76,8.0,2026.08.05 21:10:00
33,context,2026-08-05 18:45:00+00:00,4255.95,4255.98,4249.53,4249.98,8.0,2026.08.05 21:45:00
33,before_spike,2026-08-05 18:50:00+00:00,4250.08,4250.31,4241.41,4243.35,8.0,2026.08.05 21:50:00
33,spike,2026-08-05 18:55:00+00:00,4243.45,4243.56,4232.39,4232.67,8.0,2026.08.05 21:55:00
33,after_spike,2026-08-05 19:00:00+00:00,4232.72,4234.29,4225.52,4225.76,8.0,2026.08.05 22:00:00
33,signal,2026-08-05 19:05:00+00:00,4225.82,4235.45,4224.71,4235.34,10.0,2026.08.05 22:05:00
34,context,2026-08-05 23:45:00+00:00,4245.52,4246.03,4244.11,4244.46,10.0,2026.08.06 02:45:00
34,before_spike,2026-08-05 23:50:00+00:00,4244.36,4245.7,4244.08,4244.48,14.0,2026.08.06 02:50:00
34,spike,2026-08-05 23:55:00+00:00,4244.55,4247.78,4243.27,4247.21,14.0,2026.08.06 02:55:00
34,after_spike,2026-08-06 01:00:00+00:00,4248.8,4253.85,4246.73,4249.1,12.0,2026.08.06 04:00:00
34,signal,2026-08-06 01:05:00+00:00,4249.29,4249.31,4245.41,4246.46,12.0,2026.08.06 04:05:00
35,context,2026-08-06 02:25:00+00:00,4262.18,4264.21,4260.39,4263.55,10.0,2026.08.06 05:25:00
35,before_spike,2026-08-06 02:30:00+00:00,4263.59,4265.01,4261.04,4264.78,8.0,2026.08.06 05:30:00
35,spike,2026-08-06 02:35:00+00:00,4264.81,4279.69,4264.76,4277.91,8.0,2026.08.06 05:35:00
35,after_spike,2026-08-06 02:40:00+00:00,4278.01,4281.89,4276.43,4280.6,8.0,2026.08.06 05:40:00
35,signal,2026-08-06 02:45:00+00:00,4280.58,4280.63,4272.11,4274.66,8.0,2026.08.06 05:45:00
36,context,2026-08-06 05:20:00+00:00,4293.82,4294.9,4292.39,4293.48,10.0,2026.08.06 08:20:00
36,before_spike,2026-08-06 05:25:00+00:00,4293.47,4295.0,4291.73,4292.22,8.0,2026.08.06 08:25:00
36,spike,2026-08-06 05:30:00+00:00,4292.24,4292.42,4282.39,4286.21,8.0,2026.08.06 08:30:00
36,after_spike,2026-08-06 05:35:00+00:00,4286.02,4288.35,4284.39,4285.28,10.0,2026.08.06 08:35:00
36,signal,2026-08-06 05:40:00+00:00,4285.46,4285.76,4280.98,4285.74,10.0,2026.08.06 08:40:00
37,context,2026-08-06 14:45:00+00:00,4260.77,4260.87,4255.48,4256.55,8.0,2026.08.06 17:45:00
37,before_spike,2026-08-06 14:50:00+00:00,4256.46,4258.66,4254.3,4256.67,8.0,2026.08.06 17:50:00
37,spike,2026-08-06 14:55:00+00:00,4256.83,4263.44,4255.47,4263.43,8.0,2026.08.06 17:55:00
37,after_spike,2026-08-06 15:00:00+00:00,4263.31,4265.75,4260.73,4264.12,8.0,2026.08.06 18:00:00
37,signal,2026-08-06 15:05:00+00:00,4264.11,4264.15,4257.08,4257.72,8.0,2026.08.06 18:05:00
38,context,2026-08-06 15:20:00+00:00,4256.86,4262.83,4256.11,4260.84,8.0,2026.08.06 18:20:00
38,before_spike,2026-08-06 15:25:00+00:00,4260.9,4261.33,4256.76,4261.33,10.0,2026.08.06 18:25:00
38,spike,2026-08-06 15:30:00+00:00,4261.58,4270.12,4258.1,4267.86,8.0,2026.08.06 18:30:00
38,after_spike,2026-08-06 15:35:00+00:00,4267.84,4270.79,4266.94,4270.35,8.0,2026.08.06 18:35:00
38,signal,2026-08-06 15:40:00+00:00,4270.26,4270.69,4266.26,4267.13,8.0,2026.08.06 18:40:00
39,context,2026-08-06 15:35:00+00:00,4267.84,4270.79,4266.94,4270.35,8.0,2026.08.06 18:35:00
39,before_spike,2026-08-06 15:40:00+00:00,4270.26,4270.69,4266.26,4267.13,8.0,2026.08.06 18:40:00
39,spike,2026-08-06 15:45:00+00:00,4267.01,4267.56,4254.46,4255.6,8.0,2026.08.06 18:45:00
39,after_spike,2026-08-06 15:50:00+00:00,4255.53,4256.43,4251.02,4251.02,8.0,2026.08.06 18:50:00
39,signal,2026-08-06 15:55:00+00:00,4251.06,4254.7,4249.08,4250.23,8.0,2026.08.06 18:55:00
40,context,2026-08-06 18:05:00+00:00,4270.48,4271.59,4265.4,4266.69,8.0,2026.08.06 21:05:00
40,before_spike,2026-08-06 18:10:00+00:00,4266.68,4268.46,4262.45,4264.08,8.0,2026.08.06 21:10:00
40,spike,2026-08-06 18:15:00+00:00,4264.11,4264.16,4256.7,4257.08,8.0,2026.08.06 21:15:00
40,after_spike,2026-08-06 18:20:00+00:00,4257.05,4258.44,4250.96,4254.71,10.0,2026.08.06 21:20:00
40,signal,2026-08-06 18:25:00+00:00,4254.7,4259.18,4253.45,4254.8,8.0,2026.08.06 21:25:00
41,context,2026-08-06 18:40:00+00:00,4252.01,4253.14,4248.13,4251.51,8.0,2026.08.06 21:40:00
41,before_spike,2026-08-06 18:45:00+00:00,4251.52,4251.53,4247.79,4248.08,8.0,2026.08.06 21:45:00
41,spike,2026-08-06 18:50:00+00:00,4248.07,4250.1,4234.46,4234.94,8.0,2026.08.06 21:50:00
41,after_spike,2026-08-06 18:55:00+00:00,4234.95,4237.63,4229.64,4233.53,8.0,2026.08.06 21:55:00
41,signal,2026-08-06 19:00:00+00:00,4233.65,4238.63,4232.51,4238.29,8.0,2026.08.06 22:00:00
42,context,2026-08-06 19:45:00+00:00,4233.55,4236.61,4231.83,4236.59,8.0,2026.08.06 22:45:00
42,before_spike,2026-08-06 19:50:00+00:00,4236.58,4237.88,4235.32,4237.15,8.0,2026.08.06 22:50:00
42,spike,2026-08-06 19:55:00+00:00,4237.13,4242.54,4237.13,4241.4,8.0,2026.08.06 22:55:00
42,after_spike,2026-08-06 20:00:00+00:00,4241.41,4243.17,4239.46,4241.63,8.0,2026.08.06 23:00:00
42,signal,2026-08-06 20:05:00+00:00,4241.69,4243.36,4240.56,4242.96,8.0,2026.08.06 23:05:00
43,context,2026-08-06 21:50:00+00:00,4244.87,4245.63,4241.98,4242.03,8.0,2026.08.07 00:50:00
43,before_spike,2026-08-06 21:55:00+00:00,4242.15,4243.82,4241.1,4243.77,8.0,2026.08.07 00:55:00
43,spike,2026-08-06 22:00:00+00:00,4243.82,4248.39,4243.3,4247.86,8.0,2026.08.07 01:00:00
43,after_spike,2026-08-06 22:05:00+00:00,4247.85,4248.53,4246.48,4248.46,8.0,2026.08.07 01:05:00
43,signal,2026-08-06 22:10:00+00:00,4248.55,4251.88,4247.25,4247.37,8.0,2026.08.07 01:10:00
44,context,2026-08-06 22:10:00+00:00,4248.55,4251.88,4247.25,4247.37,8.0,2026.08.07 01:10:00
44,before_spike,2026-08-06 22:15:00+00:00,4247.47,4248.56,4245.32,4245.48,8.0,2026.08.07 01:15:00
44,spike,2026-08-06 22:20:00+00:00,4245.44,4247.23,4240.05,4240.25,8.0,2026.08.07 01:20:00
44,after_spike,2026-08-06 22:25:00+00:00,4240.15,4241.61,4235.3,4237.83,8.0,2026.08.07 01:25:00
44,signal,2026-08-06 22:30:00+00:00,4237.84,4238.6,4235.87,4238.55,8.0,2026.08.07 01:30:00
45,context,2026-08-06 22:40:00+00:00,4236.58,4236.98,4233.07,4234.59,8.0,2026.08.07 01:40:00
45,before_spike,2026-08-06 22:45:00+00:00,4234.67,4239.1,4234.63,4237.8,8.0,2026.08.07 01:45:00
45,spike,2026-08-06 22:50:00+00:00,4237.79,4250.74,4237.71,4247.39,8.0,2026.08.07 01:50:00
45,after_spike,2026-08-06 22:55:00+00:00,4247.23,4248.88,4243.82,4248.64,8.0,2026.08.07 01:55:00
45,signal,2026-08-06 23:00:00+00:00,4248.68,4249.92,4245.81,4246.75,8.0,2026.08.07 02:00:00
46,context,2026-08-07 02:40:00+00:00,4246.39,4247.88,4244.83,4246.62,8.0,2026.08.07 05:40:00
46,before_spike,2026-08-07 02:45:00+00:00,4246.61,4249.14,4245.73,4248.68,8.0,2026.08.07 05:45:00
46,spike,2026-08-07 02:50:00+00:00,4248.69,4252.24,4248.69,4251.86,8.0,2026.08.07 05:50:00
46,after_spike,2026-08-07 02:55:00+00:00,4251.9,4253.17,4250.5,4252.32,8.0,2026.08.07 05:55:00
46,signal,2026-08-07 03:00:00+00:00,4251.92,4252.83,4247.51,4249.65,8.0,2026.08.07 06:00:00
47,context,2026-08-07 03:00:00+00:00,4251.92,4252.83,4247.51,4249.65,8.0,2026.08.07 06:00:00
47,before_spike,2026-08-07 03:05:00+00:00,4249.69,4251.0,4248.92,4249.36,10.0,2026.08.07 06:05:00
47,spike,2026-08-07 03:10:00+00:00,4249.39,4249.39,4243.35,4244.7,10.0,2026.08.07 06:10:00
